          ;      727329;   ;Filtro    ;Inicio                                  ;17122015      ;092947;190.101.74.63  ;OK ;                    ;Inicio de filtrado                                                      
035910926 ;      735675;   ;pago      ;https://certificacion.webpay.cl         ;17122015      ;103149;200.55.212.170 ;OK ;597026007976        ;Medio 1: Transaccion segura                                             
035910926 ;      735675;   ;pago      ;https://certificacion.webpay.cl         ;17122015      ;103149;200.55.212.170 ;OK ;597026007976        ;Datos validados                                                         
035910926 ;      735675;   ;pago      ;https://certificacion.webpay.cl         ;17122015      ;103149;200.55.212.170 ;OK ;597026007976        ;Token=e8a98b26b13de994f7f4fb17694de3d4285fd75923b1c75b124a31f932cc8635  
035910926 ;      735675;   ;pago      ;https://certificacion.webpay.cl         ;17122015      ;103149;200.55.212.170 ;OK ;597026007976        ;Redireccion web                                                         
035910926 ;      735675;   ;pago      ;https://certificacion.webpay.cl         ;17122015      ;103149;200.55.212.170 ;OK ;597026007976        ;Todo OK                                                                 
          ;      735776;   ;resultado ;Desencriptando                          ;17122015      ;103235;200.10.12.55   ;OK ;                    ;TBK_PARAM desencriptado                                                 
          ;      735776;   ;resultado ;Validacion                              ;17122015      ;103235;200.10.12.55   ;OK ;                    ;Entidad emisora de los datos validada                                   
          ;      735776;   ;resultado ;30069                                   ;17122015      ;103235;200.10.12.55   ;OK ;                    ;Parseo de los datos                                                     
          ;      735776;   ;resultado ;30069                                   ;17122015      ;103235;200.10.12.55   ;OK ;                    ;http://staging.booksandbits.cl/compras/cierre                           
35910926  ;      735776;   ;transacc  ;35910926                                ;17122015      ;103235;200.10.12.55   ;OK ;597026007976        ;conectandose al port :(80)                                              
35910926  ;      735776;   ;resultado ;logro abrir_conexion                    ;17122015      ;103235;200.10.12.55   ; 0 ;597026007976        ;Abrio socket para conex-com                                             
35910926  ;      735776;   ;transacc  ;35910926                                ;17122015      ;103235;200.10.12.55   ;OK ;597026007976        ;POST a url http://staging.booksandbits.cl/compras/cierre                
35910926  ;      735776;   ;transacc  ;35910926                                ;17122015      ;103235;200.10.12.55   ;OK ;597026007976        ;mensaje enviado                                                         
          ;      735779;   ;check_mac ;                                        ;17122015      ;103235;190.107.176.19 ;OK ;                    ;Todo OK                                                                 
35910926  ;      735776;   ;transacc  ;35910926                                ;17122015      ;103235;200.10.12.55   ;OK ;597026007976        ;Llego ACK del Comercio                                                  
35910926  ;      735776;   ;resultado ;30069                                   ;17122015      ;103235;200.10.12.55   ;OK ;597026007976        ;tienda acepto transaccion                                               
35910926  ;      735776;   ;resultado ;30069                                   ;17122015      ;103235;200.10.12.55   ;OK ;597026007976        ;respuesta enviada a TBK (ACK)                                           
35910926  ;      735776;   ;resultado ;30069                                   ;17122015      ;103235;200.10.12.55   ;OK ;597026007976        ;Todo OK                                                                 
